REGION;DEP;AR;CANTON;TYPCT;CHEFLIEU;TNCC;ARTMAJ;NCC;ARTMIN;NCCENR
91;34;1;33;1;34284;0;;SAINT-PONS-DE-THOMIERES;;Saint-Pons-de-Thomières
91;34;1;34;1;34293;3;(LA);SALVETAT-SUR-AGOUT;(La);Salvetat-sur-Agout
91;34;1;35;1;34300;0;;SERVIAN;;Servian
91;34;3;36;4;34301;0;;SETE  1ER CANTON;;Sète  1er Canton
91;34;3;37;4;34301;0;;SETE  2E  CANTON;;Sète  2e  Canton
91;34;1;38;2;34032;0;;BEZIERS  3E  CANTON;;Béziers  3e  Canton
91;34;1;39;2;34032;0;;BEZIERS  4E  CANTON;;Béziers  4e  Canton
91;34;3;40;4;34172;0;;MONTPELLIER  4E  CANTON;;Montpellier  4e  Canton
91;34;3;41;4;34172;0;;MONTPELLIER  5E  CANTON;;Montpellier  5e  Canton
91;34;3;42;4;34172;0;;MONTPELLIER  6E  CANTON;;Montpellier  6e  Canton
91;34;3;43;4;34172;0;;MONTPELLIER  7E  CANTON;;Montpellier  7e  Canton
91;34;3;44;2;34172;0;;MONTPELLIER  8E  CANTON;;Montpellier  8e  Canton
91;34;3;45;4;34172;0;;MONTPELLIER  9E  CANTON;;Montpellier  9e  Canton
91;34;3;46;2;34172;0;;MONTPELLIER 10E  CANTON;;Montpellier 10e  Canton
91;34;3;47;1;34057;0;;CASTELNAU-LE-LEZ;;Castelnau-le-Lez
91;34;3;48;1;34129;0;;LATTES;;Lattes
91;34;3;49;1;34202;0;;PIGNAN;;Pignan
53;35;1;01;1;35004;1;;ANTRAIN;;Antrain
53;35;1;02;1;35006;1;;ARGENTRE-DU-PLESSIS;;Argentré-du-Plessis
53;35;2;03;1;35012;0;;BAIN-DE-BRETAGNE;;Bain-de-Bretagne
53;35;3;04;1;35022;0;;BECHEREL;;Bécherel
53;35;4;05;1;35049;0;;CANCALE;;Cancale
53;35;1;06;1;35068;0;;CHATEAUBOURG;;Châteaubourg
53;35;3;07;1;35069;0;;CHATEAUGIRON;;Châteaugiron
53;35;4;08;1;35070;0;;CHATEAUNEUF-D'ILLE-ET-VILAINE;;Châteauneuf-d'Ille-et-Vilaine
53;35;4;09;1;35085;0;;COMBOURG;;Combourg
53;35;4;10;1;35093;0;;DINARD;;Dinard
53;35;4;11;1;35095;0;;DOL-DE-BRETAGNE;;Dol-de-Bretagne
53;35;1;12;2;35115;0;;FOUGERES-NORD;;Fougères-Nord
53;35;1;13;2;35115;0;;FOUGERES-SUD;;Fougères-Sud
53;35;2;14;1;35124;0;;GRAND-FOUGERAY;;Grand-Fougeray
53;35;1;15;1;35125;3;(LA);GUERCHE-DE-BRETAGNE;(La);Guerche-de-Bretagne
53;35;2;16;1;35126;0;;GUICHEN;;Guichen
53;35;3;17;1;35130;0;;HEDE-BAZOUGES;;Hédé-Bazouges
53;35;3;18;1;35136;0;;JANZE;;Janzé
53;35;3;19;1;35152;0;;LIFFRE;;Liffré
53;35;1;20;1;35162;0;;LOUVIGNE-DU-DESERT;;Louvigné-du-Désert
53;35;2;21;1;35168;0;;MAURE-DE-BRETAGNE;;Maure-de-Bretagne
53;35;3;22;1;35184;0;;MONTAUBAN-DE-BRETAGNE;;Montauban-de-Bretagne
53;35;3;23;1;35188;0;;MONTFORT-SUR-MEU;;Montfort-sur-Meu
53;35;3;24;1;35196;0;;MORDELLES;;Mordelles
53;35;2;25;1;35219;0;;PIPRIAC;;Pipriac
53;35;4;26;1;35222;0;;PLEINE-FOUGERES;;Pleine-Fougères
53;35;3;27;1;35223;0;;PLELAN-LE-GRAND;;Plélan-le-Grand
53;35;2;28;1;35236;0;;REDON;;Redon
53;35;3;29;4;35238;0;;RENNES-CENTRE;;Rennes-Centre
53;35;3;30;4;35238;0;;RENNES-CENTRE-OUEST;;Rennes-Centre-Ouest
53;35;3;31;2;35238;0;;RENNES-NORD-OUEST;;Rennes-Nord-Ouest
53;35;3;32;4;35238;0;;RENNES-NORD;;Rennes-Nord
53;35;1;33;1;35239;0;;RETIERS;;Retiers
53;35;3;34;1;35251;0;;SAINT-AUBIN-D'AUBIGNE;;Saint-Aubin-d'Aubigné
53;35;1;35;1;35253;0;;SAINT-AUBIN-DU-CORMIER;;Saint-Aubin-du-Cormier
53;35;1;36;1;35257;0;;SAINT-BRICE-EN-COGLES;;Saint-Brice-en-Coglès
53;35;4;37;4;35288;0;;SAINT-MALO-NORD;;Saint-Malo-Nord
53;35;3;38;1;35297;0;;SAINT-MEEN-LE-GRAND;;Saint-Méen-le-Grand
53;35;4;39;2;35288;0;;SAINT-MALO-SUD;;Saint-Malo-Sud
53;35;2;40;1;35322;2;(LE);SEL-DE-BRETAGNE;(Le);Sel-de-Bretagne
53;35;4;41;1;35337;0;;TINTENIAC;;Tinténiac
53;35;1;42;2;35360;0;;VITRE-EST;;Vitré-Est
53;35;1;43;2;35360;0;;VITRE-OUEST;;Vitré-Ouest
53;35;3;44;4;35238;0;;RENNES-NORD-EST;;Rennes-Nord-Est
53;35;3;45;4;35238;0;;RENNES-EST;;Rennes-Est
53;35;3;46;2;35238;0;;RENNES-SUD-EST;;Rennes-Sud-Est
53;35;3;47;1;35047;0;;BRUZ;;Bruz
53;35;3;48;4;35238;0;;RENNES-CENTRE-SUD;;Rennes-Centre-Sud
53;35;3;49;2;35238;0;;RENNES-SUD-OUEST;;Rennes-Sud-Ouest
53;35;3;50;4;35238;0;;RENNES-LE-BLOSNE;;Rennes-le-Blosne
53;35;3;51;4;35238;0;;RENNES-BREQUIGNY;;Rennes-Brequigny
53;35;3;52;1;35024;0;;BETTON;;Betton
53;35;3;53;1;35051;0;;CESSON-SEVIGNE;;Cesson-Sévigné
24;36;3;01;1;36001;1;;AIGURANDE;;Aigurande
24;36;2;02;1;36005;1;;ARDENTES;;Ardentes
24;36;2;03;1;36006;1;;ARGENTON-SUR-CREUSE;;Argenton-sur-Creuse
24;36;1;04;1;36016;0;;BELABRE;;Bélâbre
24;36;1;05;1;36018;2;(LE);BLANC;(Le);Blanc
24;36;2;06;1;36031;0;;BUZANCAIS;;Buzançais
24;36;2;07;4;36044;0;;CHATEAUROUX-CENTRE;;Châteauroux-Centre
24;36;2;08;1;36045;0;;CHATILLON-SUR-INDRE;;Châtillon-sur-Indre
24;36;3;09;1;36046;3;(LA);CHATRE;(La);Châtre
24;36;2;10;1;36069;1;;ECUEILLE;;Écueillé
24;36;3;11;1;36070;1;;EGUZON-CHANTOME;;Éguzon-Chantôme
24;36;4;12;2;36088;1;;ISSOUDUN-NORD;;Issoudun-Nord
24;36;4;13;2;36088;1;;ISSOUDUN-SUD;;Issoudun-Sud
24;36;2;14;1;36093;0;;LEVROUX;;Levroux
24;36;1;15;1;36123;0;;MEZIERES-EN-BRENNE;;Mézières-en-Brenne
24;36;3;16;1;36141;0;;NEUVY-SAINT-SEPULCHRE;;Neuvy-Saint-Sépulchre
24;36;1;17;1;36182;0;;SAINT-BENOIT-DU-SAULT;;Saint-Benoît-du-Sault
24;36;4;18;1;36185;0;;SAINT-CHRISTOPHE-EN-BAZELLE;;Saint-Christophe-en-Bazelle
24;36;1;19;1;36192;0;;SAINT-GAULTIER;;Saint-Gaultier
24;36;3;20;1;36208;0;;SAINTE-SEVERE-SUR-INDRE;;Sainte-Sévère-sur-Indre
24;36;1;21;1;36224;0;;TOURNON-SAINT-MARTIN;;Tournon-Saint-Martin
24;36;2;22;1;36228;0;;VALENCAY;;Valençay
24;36;4;23;1;36230;0;;VATAN;;Vatan
24;36;2;24;2;36044;0;;CHATEAUROUX-EST;;Châteauroux-Est
24;36;2;25;2;36044;0;;CHATEAUROUX-OUEST;;Châteauroux-Ouest
24;36;2;26;4;36044;0;;CHATEAUROUX-SUD;;Châteauroux-Sud
24;37;2;01;1;37003;1;;AMBOISE;;Amboise
24;37;1;02;1;37014;1;;AZAY-LE-RIDEAU;;Azay-le-Rideau
24;37;2;03;1;37027;0;;BLERE;;Bléré
24;37;1;04;1;37031;0;;BOURGUEIL;;Bourgueil
24;37;2;05;1;37062;0;;CHATEAU-LA-VALLIERE;;Château-la-Vallière
24;37;2;06;1;37063;0;;CHATEAU-RENAULT;;Château-Renault
24;37;1;07;1;37072;0;;CHINON;;Chinon
24;37;3;08;1;37113;2;(LE);GRAND-PRESSIGNY;(Le);Grand-Pressigny
24;37;3;09;1;37115;0;;DESCARTES;;Descartes
24;37;1;10;1;37119;5;(L');ILE-BOUCHARD;(L');Île-Bouchard
24;37;1;11;1;37123;0;;LANGEAIS;;Langeais
24;37;3;12;1;37130;0;;LIGUEIL;;Ligueil
24;37;3;13;1;37132;0;;LOCHES;;Loches
24;37;2;14;1;37154;0;;MONTBAZON;;Montbazon
24;37;3;15;1;37157;0;;MONTRESOR;;Montrésor
24;37;2;16;1;37167;0;;NEUILLE-PONT-PIERRE;;Neuillé-Pont-Pierre
24;37;2;17;1;37170;0;;NEUVY-LE-ROI;;Neuvy-le-Roi
24;37;3;18;1;37189;0;;PREUILLY-SUR-CLAISE;;Preuilly-sur-Claise
24;37;1;19;1;37196;0;;RICHELIEU;;Richelieu
24;37;1;20;1;37226;0;;SAINTE-MAURE-DE-TOURAINE;;Sainte-Maure-de-Touraine
24;37;2;21;4;37261;0;;TOURS-CENTRE;;Tours-Centre
24;37;2;22;4;37261;0;;TOURS-NORD-EST;;Tours-Nord-Est
24;37;2;23;4;37261;0;;TOURS-SUD;;Tours-Sud
24;37;2;24;1;37281;0;;VOUVRAY;;Vouvray
24;37;2;25;4;37261;0;;TOURS-OUEST;;Tours-Ouest
24;37;2;26;4;37261;0;;TOURS-EST;;Tours-Est
24;37;2;27;4;37261;0;;TOURS-VAL-DU-CHER;;Tours-Val-du-Cher
24;37;2;28;4;37122;0;;JOUE-LES-TOURS-NORD;;Joué-lès-Tours-Nord
24;37;2;29;1;37214;0;;SAINT-CYR-SUR-LOIRE;;Saint-Cyr-sur-Loire
24;37;2;30;1;37233;0;;SAINT-PIERRE-DES-CORPS;;Saint-Pierre-des-Corps
24;37;2;31;1;37018;0;;BALLAN-MIRE;;Ballan-Miré
24;37;2;32;1;37208;0;;SAINT-AVERTIN;;Saint-Avertin
24;37;2;33;4;37261;0;;TOURS-NORD-OUEST;;Tours-Nord-Ouest
24;37;2;34;1;37050;0;;CHAMBRAY-LES-TOURS;;Chambray-lès-Tours
24;37;2;35;4;37122;0;;JOUE-LES-TOURS-SUD;;Joué-lès-Tours-Sud
24;37;2;36;1;37139;0;;LUYNES;;Luynes
24;37;2;37;1;37156;0;;MONTLOUIS-SUR-LOIRE;;Montlouis-sur-Loire
82;38;1;01;1;38006;1;;ALLEVARD;;Allevard
82;38;3;02;1;38034;0;;BEAUREPAIRE;;Beaurepaire
82;38;1;03;1;38052;2;(LE);BOURG-D'OISANS;(Le);Bourg-d'Oisans
82;38;2;04;2;38053;0;;BOURGOIN-JALLIEU-SUD;;Bourgoin-Jallieu-Sud
82;38;1;05;1;38113;0;;CLELLES;;Clelles
82;38;1;06;1;38128;0;;CORPS;;Corps
82;38;3;07;1;38130;3;(LA);COTE-SAINT-ANDRE;(La);Côte-Saint-André
82;38;2;08;1;38138;0;;CREMIEU;;Crémieu
82;38;1;09;2;38150;0;;DOMENE;;Domène
82;38;1;10;1;38181;0;;GONCELIN;;Goncelin
82;38;2;11;1;38182;2;(LE);GRAND-LEMPS;(Le);Grand-Lemps
82;38;1;12;4;38185;0;;GRENOBLE  1ER CANTON;;Grenoble  1er Canton
82;38;1;13;4;38185;0;;GRENOBLE  2E  CANTON;;Grenoble  2e  Canton
82;38;1;14;4;38185;0;;GRENOBLE  3E  CANTON;;Grenoble  3e  Canton
82;38;3;15;1;38189;1;;HEYRIEUX;;Heyrieux
82;38;1;16;1;38226;0;;MENS;;Mens
82;38;1;18;1;38242;0;;MONESTIER-DE-CLERMONT;;Monestier-de-Clermont
82;38;2;19;1;38261;0;;MORESTEL;;Morestel
82;38;1;20;1;38269;3;(LA);MURE;(La);Mure
82;38;2;21;1;38315;2;(LE);PONT-DE-BEAUVOISIN;(Le);Pont-de-Beauvoisin
82;38;1;22;1;38319;0;;PONT-EN-ROYANS;;Pont-en-Royans
82;38;1;23;1;38337;0;;RIVES;;Rives
82;38;3;24;1;38344;0;;ROUSSILLON;;Roussillon
82;38;1;25;1;38347;0;;ROYBON;;Roybon
82;38;1;26;1;38384;0;;SAINT-ETIENNE-DE-SAINT-GEOIRS;;Saint-Étienne-de-Saint-Geoirs
82;38;2;27;1;38386;0;;SAINT-GEOIRE-EN-VALDAINE;;Saint-Geoire-en-Valdaine
82;38;3;28;1;38399;0;;SAINT-JEAN-DE-BOURNAY;;Saint-Jean-de-Bournay
82;38;1;29;1;38412;0;;SAINT-LAURENT-DU-PONT;;Saint-Laurent-du-Pont
82;38;1;30;1;38416;0;;SAINT-MARCELLIN;;Saint-Marcellin
82;38;1;32;2;38169;0;;FONTAINE-SASSENAGE;;Fontaine-Sassenage
82;38;2;33;1;38509;3;(LA);TOUR-DU-PIN;(La);Tour-du-Pin
82;38;1;34;1;38511;2;(LE);TOUVET;(Le);Touvet
82;38;1;35;1;38517;0;;TULLINS;;Tullins
82;38;1;36;1;38518;0;;VALBONNAIS;;Valbonnais
82;38;2;37;1;38537;3;(LA);VERPILLIERE;(La);Verpillière
82;38;3;38;2;38544;0;;VIENNE-NORD;;Vienne-Nord
82;38;3;39;2;38544;0;;VIENNE-SUD;;Vienne-Sud
82;38;1;40;1;38545;0;;VIF;;Vif
82;38;1;41;1;38548;0;;VILLARD-DE-LANS;;Villard-de-Lans
82;38;1;42;1;38559;0;;VINAY;;Vinay
82;38;2;43;1;38560;0;;VIRIEU;;Virieu
82;38;1;44;2;38562;0;;VIZILLE;;Vizille
82;38;1;45;1;38563;0;;VOIRON;;Voiron
82;38;3;46;1;38316;0;;PONT-DE-CHERUY;;Pont-de-Chéruy
82;38;1;47;2;38151;1;;ECHIROLLES-EST;;Échirolles-Est
82;38;1;48;4;38185;0;;GRENOBLE  4E  CANTON;;Grenoble  4e  Canton
82;38;1;49;4;38185;0;;GRENOBLE  5E  CANTON;;Grenoble  5e  Canton
82;38;1;50;1;38229;0;;MEYLAN;;Meylan
82;38;1;51;1;38382;0;;SAINT-EGREVE;;Saint-Égrève
82;38;1;52;4;38421;0;;SAINT-MARTIN-D'HERES-NORD;;Saint-Martin-d'Hères-Nord
82;38;2;53;2;38053;0;;BOURGOIN-JALLIEU-NORD;;Bourgoin-Jallieu-Nord
82;38;1;54;4;38151;1;;ECHIROLLES-OUEST;;Échirolles-Ouest
82;38;1;55;1;38158;1;;EYBENS;;Eybens
82;38;1;56;2;38169;0;;FONTAINE-SEYSSINET;;Fontaine-Seyssinet
82;38;1;57;4;38185;0;;GRENOBLE  6E  CANTON;;Grenoble  6e  Canton
82;38;2;58;1;38553;5;(L');ISLE-D'ABEAU;(L');Isle-d'Abeau
82;38;1;59;4;38421;0;;SAINT-MARTIN-D'HERES-SUD;;Saint-Martin-d'Hères-Sud
82;38;1;60;1;38397;0;;SAINT-ISMIER;;Saint-Ismier
43;39;2;01;1;39013;1;;ARBOIS;;Arbois
43;39;2;02;1;39016;1;;ARINTHOD;;Arinthod
43;39;2;03;1;39043;0;;BEAUFORT;;Beaufort
43;39;2;04;1;39056;0;;BLETTERANS;;Bletterans
43;39;3;05;1;39068;4;(LES);BOUCHOUX;(Les);Bouchoux
43;39;2;06;1;39097;0;;CHAMPAGNOLE;;Champagnole
43;39;2;07;1;39124;0;;CHAUMERGY;;Chaumergy
43;39;1;08;1;39128;0;;CHAUSSIN;;Chaussin
43;39;1;09;1;39138;0;;CHEMIN;;Chemin
43;39;2;10;1;39154;0;;CLAIRVAUX-LES-LACS;;Clairvaux-les-Lacs
43;39;2;11;1;39164;0;;CONLIEGE;;Conliège
43;39;1;12;1;39190;0;;DAMPIERRE;;Dampierre
43;39;1;13;2;39198;0;;DOLE-NORD-EST;;Dole-Nord-Est
43;39;1;14;1;39246;0;;GENDREY;;Gendrey
43;39;2;15;2;39300;0;;LONS-LE-SAUNIER-NORD;;Lons-le-Saunier-Nord
43;39;3;16;1;39333;0;;MOIRANS-EN-MONTAGNE;;Moirans-en-Montagne
43;39;1;17;1;39350;0;;MONTBARREY;;Montbarrey
43;39;1;18;1;39361;0;;MONTMIREY-LE-CHATEAU;;Montmirey-le-Château
43;39;3;19;1;39368;0;;MOREZ;;Morez
43;39;2;20;1;39391;0;;NOZEROY;;Nozeroy
43;39;2;21;1;39397;1;;ORGELET;;Orgelet
43;39;2;22;1;39424;4;(LES);PLANCHES-EN-MONTAGNE;(Les);Planches-en-Montagne
43;39;2;23;1;39434;0;;POLIGNY;;Poligny
43;39;1;24;1;39462;0;;ROCHEFORT-SUR-NENON;;Rochefort-sur-Nenon
43;39;2;25;1;39475;0;;SAINT-AMOUR;;Saint-Amour
43;39;3;26;1;39478;0;;SAINT-CLAUDE;;Saint-Claude
43;39;2;27;1;39485;0;;SAINT-JULIEN;;Saint-Julien
43;39;3;28;1;39487;0;;SAINT-LAURENT-EN-GRANDVAUX;;Saint-Laurent-en-Grandvaux
43;39;2;29;1;39500;0;;SALINS-LES-BAINS;;Salins-les-Bains
43;39;2;30;1;39508;0;;SELLIERES;;Sellières
43;39;1;31;1;39569;0;;VILLERS-FARLAY;;Villers-Farlay
43;39;2;32;1;39582;0;;VOITEUR;;Voiteur
43;39;1;33;2;39198;0;;DOLE-SUD-OUEST;;Dole-Sud-Ouest
43;39;2;34;2;39300;0;;LONS-LE-SAUNIER-SUD;;Lons-le-Saunier-Sud
72;40;2;01;1;40001;1;;AIRE-SUR-L'ADOUR;;Aire-sur-l'Adour
72;40;1;02;1;40002;1;;AMOU;;Amou
72;40;1;03;1;40075;0;;CASTETS;;Castets
72;40;1;04;2;40088;0;;DAX-NORD;;Dax-Nord
72;40;2;05;1;40102;0;;GABARRET;;Gabarret
72;40;2;06;1;40110;0;;GEAUNE;;Geaune
72;40;2;07;1;40117;0;;GRENADE-SUR-L'ADOUR;;Grenade-sur-l'Adour
72;40;2;08;1;40119;1;;HAGETMAU;;Hagetmau
72;40;2;09;1;40135;0;;LABRIT;;Labrit
72;40;2;10;1;40184;0;;MIMIZAN;;Mimizan
72;40;2;11;2;40192;0;;MONT-DE-MARSAN-NORD;;Mont-de-Marsan-Nord
72;40;1;12;1;40194;0;;MONTFORT-EN-CHALOSSE;;Montfort-en-Chalosse
72;40;2;13;1;40197;0;;MORCENX;;Morcenx
72;40;1;14;1;40201;0;;MUGRON;;Mugron
72;40;2;15;1;40217;0;;PARENTIS-EN-BORN;;Parentis-en-Born
72;40;1;16;1;40224;0;;PEYREHORADE;;Peyrehorade
72;40;2;17;1;40227;0;;PISSOS;;Pissos
72;40;1;18;1;40233;0;;POUILLON;;Pouillon
72;40;2;19;1;40245;0;;ROQUEFORT;;Roquefort
72;40;2;20;1;40246;0;;SABRES;;Sabres
72;40;1;21;1;40273;0;;SAINT-MARTIN-DE-SEIGNANX;;Saint-Martin-de-Seignanx
72;40;2;22;1;40282;0;;SAINT-SEVER;;Saint-Sever
72;40;1;23;1;40284;0;;SAINT-VINCENT-DE-TYROSSE;;Saint-Vincent-de-Tyrosse
72;40;2;24;1;40307;0;;SORE;;Sore
72;40;1;25;1;40310;0;;SOUSTONS;;Soustons
72;40;1;26;2;40313;0;;TARTAS-EST;;Tartas-Est
72;40;1;27;2;40313;0;;TARTAS-OUEST;;Tartas-Ouest
72;40;2;28;1;40331;0;;VILLENEUVE-DE-MARSAN;;Villeneuve-de-Marsan
72;40;1;29;2;40088;0;;DAX-SUD;;Dax-Sud
72;40;2;30;2;40192;0;;MONT-DE-MARSAN-SUD;;Mont-de-Marsan-Sud
24;41;1;01;2;41018;0;;BLOIS  1ER CANTON;;Blois  1er Canton
24;41;1;02;2;41018;0;;BLOIS  2E  CANTON;;Blois  2e  Canton
24;41;1;03;1;41025;0;;BRACIEUX;;Bracieux
24;41;1;04;1;41059;0;;CONTRES;;Contres
24;41;2;05;1;41075;0;;DROUE;;Droué
24;41;1;06;1;41101;1;;HERBAULT;;Herbault
24;41;3;07;1;41106;0;;LAMOTTE-BEUVRON;;Lamotte-Beuvron
24;41;1;08;1;41123;0;;MARCHENOIR;;Marchenoir
24;41;3;09;1;41135;0;;MENNETOU-SUR-CHER;;Mennetou-sur-Cher
24;41;1;10;1;41136;0;;MER;;Mer
24;41;2;11;1;41143;0;;MONDOUBLEAU;;Mondoubleau
24;41;2;12;1;41149;0;;MONTOIRE-SUR-LE-LOIR;;Montoire-sur-le-Loir
24;41;1;13;1;41151;0;;MONTRICHARD;;Montrichard
24;41;2;14;1;41154;0;;MOREE;;Morée
24;41;3;15;1;41159;0;;NEUNG-SUR-BEUVRON;;Neung-sur-Beuvron
24;41;1;16;1;41173;1;;OUZOUER-LE-MARCHE;;Ouzouer-le-Marché
24;41;3;17;2;41194;0;;ROMORANTIN-LANTHENAY-NORD;;Romorantin-Lanthenay-Nord
24;41;3;18;1;41198;0;;SAINT-AIGNAN;;Saint-Aignan
24;41;2;19;1;41199;0;;SAINT-AMAND-LONGPRE;;Saint-Amand-Longpré
24;41;3;20;1;41232;0;;SALBRIS;;Salbris
24;41;2;21;1;41238;0;;SAVIGNY-SUR-BRAYE;;Savigny-sur-Braye
24;41;3;22;1;41242;0;;SELLES-SUR-CHER;;Selles-sur-Cher
24;41;2;23;1;41243;0;;SELOMMES;;Selommes
24;41;2;24;2;41269;0;;VENDOME  1ER CANTON;;Vendôme  1er Canton
24;41;1;25;4;41018;0;;BLOIS  3E  CANTON;;Blois  3e  Canton
24;41;1;26;4;41018;0;;BLOIS  4E  CANTON;;Blois  4e  Canton
24;41;1;27;2;41018;0;;BLOIS  5E  CANTON;;Blois  5e  Canton
24;41;2;28;2;41269;0;;VENDOME  2E  CANTON;;Vendôme  2e  Canton
24;41;3;29;2;41194;0;;ROMORANTIN-LANTHENAY-SUD;;Romorantin-Lanthenay-Sud
24;41;1;30;1;41295;0;;VINEUIL;;Vineuil
82;42;2;01;1;42015;0;;BELMONT-DE-LA-LOIRE;;Belmont-de-la-Loire
82;42;1;02;1;42019;0;;BOEN-SUR-LIGNON;;Boën-sur-Lignon
82;42;3;03;1;42023;0;;BOURG-ARGENTAL;;Bourg-Argental
82;42;3;04;1;42044;2;(LE);CHAMBON-FEUGEROLLES;(Le);Chambon-Feugerolles
82;42;2;05;1;42052;0;;CHARLIEU;;Charlieu
82;42;1;06;1;42059;0;;CHAZELLES-SUR-LYON;;Chazelles-sur-Lyon
82;42;1;07;1;42094;0;;FEURS;;Feurs
82;42;3;08;1;42095;0;;FIRMINY;;Firminy
82;42;1;09;1;42147;0;;MONTBRISON;;Montbrison
82;42;2;10;1;42154;0;;NERONDE;;Néronde
82;42;1;11;1;42159;0;;NOIRETABLE;;Noirétable
82;42;2;12;1;42163;3;(LA);PACAUDIERE;(La);Pacaudière
82;42;3;13;1;42168;0;;PELUSSIN;;Pélussin
82;42;2;14;1;42170;0;;PERREUX;;Perreux
82;42;3;15;1;42186;0;;RIVE-DE-GIER;;Rive-de-Gier
82;42;2;16;2;42187;0;;ROANNE-NORD;;Roanne-Nord
82;42;1;17;1;42204;0;;SAINT-BONNET-LE-CHATEAU;;Saint-Bonnet-le-Château
82;42;3;18;2;42207;0;;SAINT-CHAMOND-SUD;;Saint-Chamond-Sud
82;42;3;19;4;42218;0;;SAINT-ETIENNE-NORD-EST-1;;Saint-Étienne-Nord-Est-1
82;42;3;20;2;42218;0;;SAINT-ETIENNE-NORD-EST-2;;Saint-Étienne-Nord-Est-2
82;42;3;21;2;42218;0;;SAINT-ETIENNE-NORD-OUEST-1;;Saint-Étienne-Nord-Ouest-1
82;42;3;22;2;42218;0;;SAINT-ETIENNE-NORD-OUEST-2;;Saint-Étienne-Nord-Ouest-2
82;42;1;23;1;42222;0;;SAINT-GALMIER;;Saint-Galmier
82;42;3;24;1;42224;0;;SAINT-GENEST-MALIFAUX;;Saint-Genest-Malifaux
82;42;1;25;1;42227;0;;SAINT-GEORGES-EN-COUZAN;;Saint-Georges-en-Couzan
82;42;2;26;1;42230;0;;SAINT-GERMAIN-LAVAL;;Saint-Germain-Laval
82;42;2;27;1;42232;0;;SAINT-HAON-LE-CHATEL;;Saint-Haon-le-Châtel
82;42;3;28;1;42234;0;;SAINT-HEAND;;Saint-Héand
82;42;1;29;1;42240;0;;SAINT-JEAN-SOLEYMIEUX;;Saint-Jean-Soleymieux
82;42;2;30;1;42248;0;;SAINT-JUST-EN-CHEVALET;;Saint-Just-en-Chevalet
82;42;1;31;1;42279;0;;SAINT-JUST-SAINT-RAMBERT;;Saint-Just-Saint-Rambert
82;42;2;32;1;42289;0;;SAINT-SYMPHORIEN-DE-LAY;;Saint-Symphorien-de-Lay
82;42;3;33;1;42103;3;(LA);GRAND-CROIX;(La);Grand-Croix
82;42;2;34;2;42187;0;;ROANNE-SUD;;Roanne-Sud
82;42;3;35;4;42218;0;;SAINT-ETIENNE-SUD-EST-1;;Saint-Étienne-Sud-Est-1
82;42;3;36;4;42218;0;;SAINT-ETIENNE-SUD-EST-2;;Saint-Étienne-Sud-Est-2
82;42;3;37;4;42218;0;;SAINT-ETIENNE-SUD-EST-3;;Saint-Étienne-Sud-Est-3
82;42;3;38;4;42218;0;;SAINT-ETIENNE-SUD-OUEST-1;;Saint-Étienne-Sud-Ouest-1
82;42;3;39;4;42218;0;;SAINT-ETIENNE-SUD-OUEST-2;;Saint-Étienne-Sud-Ouest-2
82;42;3;40;4;42207;0;;SAINT-CHAMOND-NORD;;Saint-Chamond-Nord
83;43;2;01;1;43003;1;;ALLEGRE;;Allègre
83;43;1;02;1;43016;1;;AUZON;;Auzon
83;43;3;03;1;43020;0;;BAS-EN-BASSET;;Bas-en-Basset
83;43;1;04;1;43033;0;;BLESLE;;Blesle
83;43;1;05;2;43040;0;;BRIOUDE-NORD;;Brioude-Nord
83;43;2;06;2;43042;0;;CAYRES;;Cayres
83;43;1;07;1;43048;3;(LA);CHAISE-DIEU;(La);Chaise-Dieu
83;43;2;08;1;43080;0;;CRAPONNE-SUR-ARZON;;Craponne-sur-Arzon
83;43;2;09;1;43092;0;;FAY-SUR-LIGNON;;Fay-sur-Lignon
83;43;1;10;1;43112;0;;LANGEAC;;Langeac
83;43;1;11;1;43118;0;;LAVOUTE-CHILHAC;;Lavoûte-Chilhac
83;43;2;12;1;43124;0;;LOUDES;;Loudes
83;43;2;13;1;43135;2;(LE);MONASTIER-SUR-GAZEILLE;(Le);Monastier-sur-Gazeille
83;43;3;14;1;43137;0;;MONISTROL-SUR-LOIRE;;Monistrol-sur-Loire
83;43;3;15;1;43141;0;;MONTFAUCON-EN-VELAY;;Montfaucon-en-Velay
83;43;1;16;1;43148;0;;PAULHAGUET;;Paulhaguet
83;43;1;17;1;43151;0;;PINOLS;;Pinols
83;43;2;18;1;43154;0;;PRADELLES;;Pradelles
83;43;2;19;2;43157;2;(LE);PUY-EN-VELAY-NORD;(Le);Puy-en-Velay-Nord
83;43;2;20;2;43157;2;(LE);PUY-EN-VELAY-SUD-EST;(Le);Puy-en-Velay-Sud-Est
83;43;3;21;1;43162;0;;RETOURNAC;;Retournac
83;43;3;22;1;43177;0;;SAINT-DIDIER-EN-VELAY;;Saint-Didier-en-Velay
83;43;2;23;1;43200;0;;SAINT-JULIEN-CHAPTEUIL;;Saint-Julien-Chapteuil
83;43;2;24;1;43216;0;;SAINT-PAULIEN;;Saint-Paulien
83;43;1;25;2;43234;0;;SAUGUES;;Saugues
83;43;2;26;1;43241;0;;SOLIGNAC-SUR-LOIRE;;Solignac-sur-Loire
83;43;3;27;1;43244;0;;TENCE;;Tence
83;43;2;28;1;43267;0;;VOREY;;Vorey
